sample_id	mlst_st	mlst_scheme	srr_accession	host_category	country	serovar	species
SRR31121299	349	ecoli	SRR31121299	Poultry	Canada		Escherichia coli
SRR31121300	4253	ecoli	SRR31121300	Poultry	Canada		Escherichia coli
SRR31121301	1434	ecoli	SRR31121301	Poultry	Canada		Escherichia coli
SRR31121302	1011	ecoli	SRR31121302	Poultry	Canada		Escherichia coli
SRR31121305	4243	ecoli	SRR31121305	Poultry	Canada		Escherichia coli
SRR31121308	350	ecoli	SRR31121308	Poultry	Canada		Escherichia coli
SRR31121309	10	ecoli	SRR31121309	Poultry	Canada		Escherichia coli
SRR31121310	10	ecoli	SRR31121310	Poultry	Canada		Escherichia coli
SRR31121311	1684	ecoli	SRR31121311	Poultry	Canada		Escherichia coli
SRR31121312	93	ecoli	SRR31121312	Poultry	Canada		Escherichia coli
SRR31121313	117	ecoli	SRR31121313	Poultry	Canada		Escherichia coli
SRR31121314	1914	ecoli	SRR31121314	Poultry	Canada		Escherichia coli
SRR31121315	93	ecoli	SRR31121315	Poultry	Canada		Escherichia coli
SRR31121320	366	ecoli	SRR31121320	Poultry	Canada		Escherichia coli
SRR31121321	10	ecoli	SRR31121321	Poultry	Canada		Escherichia coli
SRR31121323	-	ecoli	SRR31121323	Poultry	Canada		Escherichia coli
SRR31121325	-	ecoli	SRR31121325	Poultry	Canada		Escherichia coli
SRR31121326	38	ecoli	SRR31121326	Poultry	Canada		Escherichia coli
SRR31121327	69	ecoli	SRR31121327	Poultry	Canada		Escherichia coli
SRR31121328	115	ecoli	SRR31121328	Poultry	Canada		Escherichia coli
SRR31121329	349	ecoli	SRR31121329	Poultry	Canada		Escherichia coli
SRR31121330	1914	ecoli	SRR31121330	Poultry	Canada		Escherichia coli
SRR31121336	2309	ecoli	SRR31121336	Poultry	Canada		Escherichia coli
SRR31121337	101	ecoli	SRR31121337	Poultry	Canada		Escherichia coli
SRR31121342	5307	ecoli	SRR31121342	Poultry	Canada		Escherichia coli
SRR31121351	752	ecoli	SRR31121351	Poultry	Canada		Escherichia coli
SRR31121352	101	ecoli	SRR31121352	Poultry	Canada		Escherichia coli
SRR31121353	58	ecoli	SRR31121353	Poultry	Canada		Escherichia coli
SRR31121361	4243	ecoli	SRR31121361	Poultry	Canada		Escherichia coli
SRR31121362	38	ecoli	SRR31121362	Poultry	Canada		Escherichia coli
SRR31121363	350	ecoli	SRR31121363	Poultry	Canada		Escherichia coli
SRR31121368	115	ecoli	SRR31121368	Poultry	Canada		Escherichia coli
SRR31121369	-	ecoli	SRR31121369	Poultry	Canada		Escherichia coli
SRR31121371	1914	ecoli	SRR31121371	Poultry	Canada		Escherichia coli
SRR31121380	4243	ecoli	SRR31121380	Poultry	Canada		Escherichia coli
SRR31121381	212	ecoli	SRR31121381	Poultry	Canada		Escherichia coli
SRR31121382	132	ecoli	SRR31121382	Poultry	Canada		Escherichia coli
SRR31121383	10	ecoli	SRR31121383	Poultry	Canada		Escherichia coli
SRR31121384	165	ecoli	SRR31121384	Poultry	Canada		Escherichia coli
SRR31121385	10	ecoli	SRR31121385	Poultry	Canada		Escherichia coli
SRR31121391	93	ecoli	SRR31121391	Poultry	Canada		Escherichia coli
SRR31121393	38	ecoli	SRR31121393	Poultry	Canada		Escherichia coli
SRR31121394	10	ecoli	SRR31121394	Poultry	Canada		Escherichia coli
SRR31121400	4243	ecoli	SRR31121400	Poultry	Canada		Escherichia coli
SRR31121401	101	ecoli	SRR31121401	Poultry	Canada		Escherichia coli
SRR31121402	10	ecoli	SRR31121402	Poultry	Canada		Escherichia coli
SRR31121405	117	ecoli	SRR31121405	Poultry	Canada		Escherichia coli
SRR31121409	115	ecoli	SRR31121409	Poultry	Canada		Escherichia coli
SRR31121413	770	ecoli	SRR31121413	Poultry	Canada		Escherichia coli
SRR31121414	115	ecoli	SRR31121414	Poultry	Canada		Escherichia coli
SRR31121415	4253	ecoli	SRR31121415	Poultry	Canada		Escherichia coli
SRR31121416	770	ecoli	SRR31121416	Poultry	Canada		Escherichia coli
SRR31121420	5897	ecoli	SRR31121420	Poultry	Canada		Escherichia coli
SRR31121421	4243	ecoli	SRR31121421	Poultry	Canada		Escherichia coli
SRR31121422	10	ecoli	SRR31121422	Poultry	Canada		Escherichia coli
SRR31121423	366	ecoli	SRR31121423	Poultry	Canada		Escherichia coli
SRR31121428	115	ecoli	SRR31121428	Poultry	Canada		Escherichia coli
SRR31121430	1914	ecoli	SRR31121430	Poultry	Canada		Escherichia coli
SRR31121431	115	ecoli	SRR31121431	Poultry	Canada		Escherichia coli
SRR31121432	1914	ecoli	SRR31121432	Poultry	Canada		Escherichia coli
SRR31121443	302	ecoli	SRR31121443	Poultry	Canada		Escherichia coli
SRR31121447	69	ecoli	SRR31121447	Poultry	Canada		Escherichia coli
SRR31121448	57	ecoli	SRR31121448	Poultry	Canada		Escherichia coli
SRR31121449	429	ecoli	SRR31121449	Poultry	Canada		Escherichia coli
SRR31121450	295	ecoli	SRR31121450	Poultry	Canada		Escherichia coli
SRR31121451	115	ecoli	SRR31121451	Poultry	Canada		Escherichia coli
SRR31121452	93	ecoli	SRR31121452	Poultry	Canada		Escherichia coli
SRR31121453	5840	ecoli	SRR31121453	Poultry	Canada		Escherichia coli
SRR31121454	1079	ecoli	SRR31121454	Poultry	Canada		Escherichia coli
SRR31121455	1011	ecoli	SRR31121455	Poultry	Canada		Escherichia coli
SRR31121459	10	ecoli	SRR31121459	Poultry	Canada		Escherichia coli
SRR31121460	1914	ecoli	SRR31121460	Poultry	Canada		Escherichia coli
SRR31121461	10	ecoli	SRR31121461	Poultry	Canada		Escherichia coli
SRR31121462	1140	ecoli	SRR31121462	Poultry	Canada		Escherichia coli
SRR31121463	38	ecoli	SRR31121463	Poultry	Canada		Escherichia coli
SRR31121464	4253	ecoli	SRR31121464	Poultry	Canada		Escherichia coli
SRR31121470	117	ecoli	SRR31121470	Poultry	Canada		Escherichia coli
SRR31121471	1463	ecoli	SRR31121471	Poultry	Canada		Escherichia coli
SRR31121472	117	ecoli	SRR31121472	Poultry	Canada		Escherichia coli
SRR31121477	1914	ecoli	SRR31121477	Poultry	Canada		Escherichia coli
SRR31121479	57	ecoli	SRR31121479	Poultry	Canada		Escherichia coli
SRR31121480	714	ecoli	SRR31121480	Poultry	Canada		Escherichia coli
SRR31121481	501	ecoli	SRR31121481	Poultry	Canada		Escherichia coli
SRR31121482	501	ecoli	SRR31121482	Poultry	Canada		Escherichia coli
SRR31121483	117	ecoli	SRR31121483	Poultry	Canada		Escherichia coli
SRR31121484	69	ecoli	SRR31121484	Poultry	Canada		Escherichia coli
SRR31121485	212	ecoli	SRR31121485	Poultry	Canada		Escherichia coli
SRR31121486	1564	ecoli	SRR31121486	Poultry	Canada		Escherichia coli
SRR31121487	4253	ecoli	SRR31121487	Poultry	Canada		Escherichia coli
SRR31121488	1286	ecoli	SRR31121488	Poultry	Canada		Escherichia coli
SRR31121489	10	ecoli	SRR31121489	Poultry	Canada		Escherichia coli
SRR31121490	770	ecoli	SRR31121490	Poultry	Canada		Escherichia coli
SRR31121491	2705	ecoli	SRR31121491	Poultry	Canada		Escherichia coli
SRR31121492	752	ecoli	SRR31121492	Poultry	Canada		Escherichia coli
SRR31121493	10	ecoli	SRR31121493	Poultry	Canada		Escherichia coli
SRR31121497	-	ecoli	SRR31121497	Poultry	Canada		Escherichia coli
SRR31121514	4243	ecoli	SRR31121514	Poultry	Canada		Escherichia coli
SRR31121517	10	ecoli	SRR31121517	Poultry	Canada		Escherichia coli
SRR31121518	212	ecoli	SRR31121518	Poultry	Canada		Escherichia coli
SRR31121519	57	ecoli	SRR31121519	Poultry	Canada		Escherichia coli
SRR31121520	4243	ecoli	SRR31121520	Poultry	Canada		Escherichia coli
SRR31121521	720	ecoli	SRR31121521	Poultry	Canada		Escherichia coli
SRR31121522	491	ecoli	SRR31121522	Poultry	Canada		Escherichia coli
SRR31121523	58	ecoli	SRR31121523	Poultry	Canada		Escherichia coli
SRR31121524	10	ecoli	SRR31121524	Poultry	Canada		Escherichia coli
SRR31121525	2485	ecoli	SRR31121525	Poultry	Canada		Escherichia coli
SRR31121532	428	ecoli	SRR31121532	Poultry	Canada		Escherichia coli
SRR31121533	57	ecoli	SRR31121533	Poultry	Canada		Escherichia coli
SRR31121541	1914	ecoli	SRR31121541	Poultry	Canada		Escherichia coli
SRR31121544	-	ecoli	SRR31121544	Poultry	Canada		Escherichia coli
SRR31121545	1914	ecoli	SRR31121545	Poultry	Canada		Escherichia coli
SRR31121546	10	ecoli	SRR31121546	Poultry	Canada		Escherichia coli
SRR31121547	10	ecoli	SRR31121547	Poultry	Canada		Escherichia coli
SRR31121549	4243	ecoli	SRR31121549	Poultry	Canada		Escherichia coli
SRR31121552	10	ecoli	SRR31121552	Poultry	Canada		Escherichia coli
SRR31121559	349	ecoli	SRR31121559	Poultry	Canada		Escherichia coli
SRR31121560	117	ecoli	SRR31121560	Poultry	Canada		Escherichia coli
SRR31121561	10	ecoli	SRR31121561	Poultry	Canada		Escherichia coli
SRR31121569	10	ecoli	SRR31121569	Poultry	Canada		Escherichia coli
SRR31121570	295	ecoli	SRR31121570	Poultry	Canada		Escherichia coli
SRR31121571	10	ecoli	SRR31121571	Poultry	Canada		Escherichia coli
SRR31121572	1434	ecoli	SRR31121572	Poultry	Canada		Escherichia coli
SRR31121573	10	ecoli	SRR31121573	Poultry	Canada		Escherichia coli
SRR31121574	-	ecoli	SRR31121574	Poultry	Canada		Escherichia coli
SRR31121575	-	ecoli	SRR31121575	Poultry	Canada		Escherichia coli
SRR31121576	10	ecoli	SRR31121576	Poultry	Canada		Escherichia coli
SRR31121577	38	ecoli	SRR31121577	Poultry	Canada		Escherichia coli
SRR31121578	10	ecoli	SRR31121578	Poultry	Canada		Escherichia coli
SRR31121579	115	ecoli	SRR31121579	Poultry	Canada		Escherichia coli
SRR31121580	38	ecoli	SRR31121580	Poultry	Canada		Escherichia coli
SRR31121581	69	ecoli	SRR31121581	Poultry	Canada		Escherichia coli
SRR31121587	1101	ecoli	SRR31121587	Poultry	Canada		Escherichia coli
SRR31121598	297	ecoli	SRR31121598	Poultry	Canada		Escherichia coli
SRR31121599	-	ecoli	SRR31121599	Poultry	Canada		Escherichia coli
SRR31121602	328	ecoli	SRR31121602	Poultry	Canada		Escherichia coli
SRR31121603	1914	ecoli	SRR31121603	Poultry	Canada		Escherichia coli
SRR31121604	58	ecoli	SRR31121604	Poultry	Canada		Escherichia coli
SRR31121605	3519	ecoli	SRR31121605	Poultry	Canada		Escherichia coli
SRR31121606	-	ecoli	SRR31121606	Poultry	Canada		Escherichia coli
SRR31121608	69	ecoli	SRR31121608	Poultry	Canada		Escherichia coli
SRR31121614	2538	ecoli	SRR31121614	Poultry	Canada		Escherichia coli
SRR31121616	350	ecoli	SRR31121616	Poultry	Canada		Escherichia coli
SRR31121620	57	ecoli	SRR31121620	Poultry	Canada		Escherichia coli
SRR31121621	175	ecoli	SRR31121621	Poultry	Canada		Escherichia coli
SRR31121625	10	ecoli	SRR31121625	Poultry	Canada		Escherichia coli
SRR31121630	328	ecoli	SRR31121630	Poultry	Canada		Escherichia coli
SRR31121634	117	ecoli	SRR31121634	Poultry	Canada		Escherichia coli
SRR31121635	131	ecoli	SRR31121635	Poultry	Canada		Escherichia coli
SRR31121636	38	ecoli	SRR31121636	Poultry	Canada		Escherichia coli
SRR31121637	1914	ecoli	SRR31121637	Poultry	Canada		Escherichia coli
SRR31121638	38	ecoli	SRR31121638	Poultry	Canada		Escherichia coli
SRR31121641	115	ecoli	SRR31121641	Poultry	Canada		Escherichia coli
SRR31121643	10	ecoli	SRR31121643	Poultry	Canada		Escherichia coli
SRR31121644	43	ecoli	SRR31121644	Poultry	Canada		Escherichia coli
SRR31121645	57	ecoli	SRR31121645	Poultry	Canada		Escherichia coli
SRR31121646	4243	ecoli	SRR31121646	Poultry	Canada		Escherichia coli
SRR31121647	675	ecoli	SRR31121647	Poultry	Canada		Escherichia coli
SRR31121648	5897	ecoli	SRR31121648	Poultry	Canada		Escherichia coli
SRR31121649	355	ecoli	SRR31121649	Poultry	Canada		Escherichia coli
SRR31121650	4993	ecoli	SRR31121650	Poultry	Canada		Escherichia coli
SRR31121652	69	ecoli	SRR31121652	Poultry	Canada		Escherichia coli
SRR31121653	10	ecoli	SRR31121653	Poultry	Canada		Escherichia coli
SRR31121657	4253	ecoli	SRR31121657	Poultry	Canada		Escherichia coli
SRR31121662	7809	ecoli	SRR31121662	Poultry	Canada		Escherichia coli
SRR31121663	115	ecoli	SRR31121663	Poultry	Canada		Escherichia coli
SRR31121664	10	ecoli	SRR31121664	Poultry	Canada		Escherichia coli
SRR31121665	115	ecoli	SRR31121665	Poultry	Canada		Escherichia coli
SRR31121666	-	ecoli	SRR31121666	Poultry	Canada		Escherichia coli
SRR31121667	457	ecoli	SRR31121667	Poultry	Canada		Escherichia coli
SRR31121668	38	ecoli	SRR31121668	Poultry	Canada		Escherichia coli
SRR31121669	115	ecoli	SRR31121669	Poultry	Canada		Escherichia coli
SRR31121670	2538	ecoli	SRR31121670	Poultry	Canada		Escherichia coli
SRR31121671	675	ecoli	SRR31121671	Poultry	Canada		Escherichia coli
SRR31121672	10	ecoli	SRR31121672	Poultry	Canada		Escherichia coli
SRR31121678	4253	ecoli	SRR31121678	Poultry	Canada		Escherichia coli
SRR31121679	57	ecoli	SRR31121679	Poultry	Canada		Escherichia coli
SRR31121680	1914	ecoli	SRR31121680	Poultry	Canada		Escherichia coli
SRR31121681	2309	ecoli	SRR31121681	Poultry	Canada		Escherichia coli
SRR31121682	38	ecoli	SRR31121682	Poultry	Canada		Escherichia coli
SRR31121683	-	ecoli	SRR31121683	Poultry	Canada		Escherichia coli
SRR31121684	4253	ecoli	SRR31121684	Poultry	Canada		Escherichia coli
SRR31121685	10	ecoli	SRR31121685	Poultry	Canada		Escherichia coli
SRR31121686	117	ecoli	SRR31121686	Poultry	Canada		Escherichia coli
SRR31121687	10	ecoli	SRR31121687	Poultry	Canada		Escherichia coli
SRR31121688	4243	ecoli	SRR31121688	Poultry	Canada		Escherichia coli
SRR31121689	4243	ecoli	SRR31121689	Poultry	Canada		Escherichia coli
SRR31121690	4243	ecoli	SRR31121690	Poultry	Canada		Escherichia coli
SRR31121691	1775	ecoli	SRR31121691	Poultry	Canada		Escherichia coli
SRR31121692	770	ecoli	SRR31121692	Poultry	Canada		Escherichia coli
SRR31121693	4253	ecoli	SRR31121693	Poultry	Canada		Escherichia coli
SRR31121694	770	ecoli	SRR31121694	Poultry	Canada		Escherichia coli
SRR31121695	101	ecoli	SRR31121695	Poultry	Canada		Escherichia coli
SRR31121696	10	ecoli	SRR31121696	Poultry	Canada		Escherichia coli
SRR31121697	4243	ecoli	SRR31121697	Poultry	Canada		Escherichia coli
SRR31121698	679	ecoli	SRR31121698	Poultry	Canada		Escherichia coli
SRR31121699	3764	ecoli	SRR31121699	Poultry	Canada		Escherichia coli
SRR31121700	1914	ecoli	SRR31121700	Poultry	Canada		Escherichia coli
SRR31121701	38	ecoli	SRR31121701	Poultry	Canada		Escherichia coli
SRR31121702	752	ecoli	SRR31121702	Poultry	Canada		Escherichia coli
SRR31121703	1914	ecoli	SRR31121703	Poultry	Canada		Escherichia coli
SRR31121704	1914	ecoli	SRR31121704	Poultry	Canada		Escherichia coli
SRR31121705	10	ecoli	SRR31121705	Poultry	Canada		Escherichia coli
SRR31121706	38	ecoli	SRR31121706	Poultry	Canada		Escherichia coli
SRR31121707	93	ecoli	SRR31121707	Poultry	Canada		Escherichia coli
SRR31121708	538	ecoli	SRR31121708	Poultry	Canada		Escherichia coli
SRR31121709	10	ecoli	SRR31121709	Poultry	Canada		Escherichia coli
SRR31121710	1914	ecoli	SRR31121710	Poultry	Canada		Escherichia coli
SRR31121711	1771	ecoli	SRR31121711	Poultry	Canada		Escherichia coli
SRR31121712	57	ecoli	SRR31121712	Poultry	Canada		Escherichia coli
SRR31121713	117	ecoli	SRR31121713	Poultry	Canada		Escherichia coli
SRR31121714	4253	ecoli	SRR31121714	Poultry	Canada		Escherichia coli
SRR31121715	349	ecoli	SRR31121715	Poultry	Canada		Escherichia coli
SRR31121716	-	ecoli	SRR31121716	Poultry	Canada		Escherichia coli
SRR31121717	10	ecoli	SRR31121717	Poultry	Canada		Escherichia coli
SRR31121718	115	ecoli	SRR31121718	Poultry	Canada		Escherichia coli
SRR31121719	328	ecoli	SRR31121719	Poultry	Canada		Escherichia coli
SRR31121720	10	ecoli	SRR31121720	Poultry	Canada		Escherichia coli
SRR31121721	4243	ecoli	SRR31121721	Poultry	Canada		Escherichia coli
SRR31121722	7284	ecoli	SRR31121722	Poultry	Canada		Escherichia coli
SRR31121723	4253	ecoli	SRR31121723	Poultry	Canada		Escherichia coli
SRR31121724	491	ecoli	SRR31121724	Poultry	Canada		Escherichia coli
SRR31121725	10	ecoli	SRR31121725	Poultry	Canada		Escherichia coli
SRR31121726	453	ecoli	SRR31121726	Poultry	Canada		Escherichia coli
SRR31121727	4243	ecoli	SRR31121727	Poultry	Canada		Escherichia coli
SRR31121728	115	ecoli	SRR31121728	Poultry	Canada		Escherichia coli
SRR31121729	354	ecoli	SRR31121729	Poultry	Canada		Escherichia coli
SRR31121730	355	ecoli	SRR31121730	Poultry	Canada		Escherichia coli
SRR31121731	4243	ecoli	SRR31121731	Poultry	Canada		Escherichia coli
SRR31121732	457	ecoli	SRR31121732	Poultry	Canada		Escherichia coli
SRR31121733	3107	ecoli	SRR31121733	Poultry	Canada		Escherichia coli
SRR31121734	770	ecoli	SRR31121734	Poultry	Canada		Escherichia coli
SRR31121735	69	ecoli	SRR31121735	Poultry	Canada		Escherichia coli
SRR31121736	93	ecoli	SRR31121736	Poultry	Canada		Escherichia coli
SRR31121737	38	ecoli	SRR31121737	Poultry	Canada		Escherichia coli
SRR31121738	10	ecoli	SRR31121738	Poultry	Canada		Escherichia coli
SRR31121739	2040	ecoli	SRR31121739	Poultry	Canada		Escherichia coli
SRR31121740	10	ecoli	SRR31121740	Poultry	Canada		Escherichia coli
SRR31121741	616	ecoli	SRR31121741	Poultry	Canada		Escherichia coli
SRR31121742	10	ecoli	SRR31121742	Poultry	Canada		Escherichia coli
SRR31121743	3308	ecoli	SRR31121743	Poultry	Canada		Escherichia coli
SRR31121744	752	ecoli	SRR31121744	Poultry	Canada		Escherichia coli
SRR31121745	117	ecoli	SRR31121745	Poultry	Canada		Escherichia coli
SRR31121746	763	ecoli	SRR31121746	Poultry	Canada		Escherichia coli
SRR31121747	6802	ecoli	SRR31121747	Poultry	Canada		Escherichia coli
SRR31121748	117	ecoli	SRR31121748	Poultry	Canada		Escherichia coli
SRR31121749	1718	ecoli	SRR31121749	Poultry	Canada		Escherichia coli
SRR31121750	4253	ecoli	SRR31121750	Poultry	Canada		Escherichia coli
SRR31121751	4243	ecoli	SRR31121751	Poultry	Canada		Escherichia coli
SRR31121752	4253	ecoli	SRR31121752	Poultry	Canada		Escherichia coli
SRR31121753	4253	ecoli	SRR31121753	Poultry	Canada		Escherichia coli
SRR31121754	1140	ecoli	SRR31121754	Poultry	Canada		Escherichia coli
SRR31121755	58	ecoli	SRR31121755	Poultry	Canada		Escherichia coli
SRR31121756	1844	ecoli	SRR31121756	Poultry	Canada		Escherichia coli
SRR31121757	57	ecoli	SRR31121757	Poultry	Canada		Escherichia coli
SRR31121758	115	ecoli	SRR31121758	Poultry	Canada		Escherichia coli
SRR31121759	115	ecoli	SRR31121759	Poultry	Canada		Escherichia coli
SRR31121760	1914	ecoli	SRR31121760	Poultry	Canada		Escherichia coli
SRR31121761	4243	ecoli	SRR31121761	Poultry	Canada		Escherichia coli
SRR31121762	-	ecoli	SRR31121762	Poultry	Canada		Escherichia coli
SRR31121763	93	ecoli	SRR31121763	Poultry	Canada		Escherichia coli
SRR31121764	38	ecoli	SRR31121764	Poultry	Canada		Escherichia coli
SRR31121765	2500	ecoli	SRR31121765	Poultry	Canada		Escherichia coli
SRR31121766	38	ecoli	SRR31121766	Poultry	Canada		Escherichia coli
SRR31121767	4243	ecoli	SRR31121767	Poultry	Canada		Escherichia coli
SRR31121768	4243	ecoli	SRR31121768	Poultry	Canada		Escherichia coli
SRR31121769	6635	ecoli	SRR31121769	Poultry	Canada		Escherichia coli
SRR31121770	101	ecoli	SRR31121770	Poultry	Canada		Escherichia coli
SRR31121771	2309	ecoli	SRR31121771	Poultry	Canada		Escherichia coli
SRR31121772	69	ecoli	SRR31121772	Poultry	Canada		Escherichia coli
SRR31121773	-	ecoli	SRR31121773	Poultry	Canada		Escherichia coli
SRR31121774	115	ecoli	SRR31121774	Poultry	Canada		Escherichia coli
SRR31121775	58	ecoli	SRR31121775	Poultry	Canada		Escherichia coli
SRR31121776	88	ecoli	SRR31121776	Poultry	Canada		Escherichia coli
SRR31121777	38	ecoli	SRR31121777	Poultry	Canada		Escherichia coli
SRR31121778	-	ecoli	SRR31121778	Poultry	Canada		Escherichia coli
SRR31121779	4253	ecoli	SRR31121779	Poultry	Canada		Escherichia coli
SRR31121780	10	ecoli	SRR31121780	Poultry	Canada		Escherichia coli
SRR31121781	5931	ecoli	SRR31121781	Poultry	Canada		Escherichia coli
SRR31121782	1434	ecoli	SRR31121782	Poultry	Canada		Escherichia coli
SRR31121783	770	ecoli	SRR31121783	Poultry	Canada		Escherichia coli
SRR31121784	1914	ecoli	SRR31121784	Poultry	Canada		Escherichia coli
SRR31121785	1914	ecoli	SRR31121785	Poultry	Canada		Escherichia coli
SRR31121786	4243	ecoli	SRR31121786	Poultry	Canada		Escherichia coli
SRR31121787	10	ecoli	SRR31121787	Poultry	Canada		Escherichia coli
SRR31121788	115	ecoli	SRR31121788	Poultry	Canada		Escherichia coli
SRR31121789	770	ecoli	SRR31121789	Poultry	Canada		Escherichia coli
SRR31121790	10	ecoli	SRR31121790	Poultry	Canada		Escherichia coli
SRR31121791	162	ecoli	SRR31121791	Poultry	Canada		Escherichia coli
SRR31121792	10	ecoli	SRR31121792	Poultry	Canada		Escherichia coli
SRR31121793	770	ecoli	SRR31121793	Poultry	Canada		Escherichia coli
SRR31121794	115	ecoli	SRR31121794	Poultry	Canada		Escherichia coli
SRR31121795	115	ecoli	SRR31121795	Poultry	Canada		Escherichia coli
SRR31121796	1838	ecoli	SRR31121796	Poultry	Canada		Escherichia coli
SRR31121797	135	ecoli	SRR31121797	Poultry	Canada		Escherichia coli
SRR31121798	10	ecoli	SRR31121798	Poultry	Canada		Escherichia coli
SRR31121799	-	ecoli	SRR31121799	Poultry	Canada		Escherichia coli
SRR31121800	2998	senterica	SRR31121800	Poultry	Canada		Escherichia coli
SRR31121801	-	ecoli	SRR31121801	Poultry	Canada		Escherichia coli
SRR31121802	1970	ecoli	SRR31121802	Poultry	Canada		Escherichia coli
SRR31121803	117	ecoli	SRR31121803	Poultry	Canada		Escherichia coli
SRR31121804	4243	ecoli	SRR31121804	Poultry	Canada		Escherichia coli
SRR31121805	117	ecoli	SRR31121805	Poultry	Canada		Escherichia coli
SRR31121806	4243	ecoli	SRR31121806	Poultry	Canada		Escherichia coli
SRR31121807	4243	ecoli	SRR31121807	Poultry	Canada		Escherichia coli
SRR31121808	-	ecoli	SRR31121808	Poultry	Canada		Escherichia coli
SRR31121809	69	ecoli	SRR31121809	Poultry	Canada		Escherichia coli
SRR31121810	4243	ecoli	SRR31121810	Poultry	Canada		Escherichia coli
SRR31121811	38	ecoli	SRR31121811	Poultry	Canada		Escherichia coli
SRR31121812	115	ecoli	SRR31121812	Poultry	Canada		Escherichia coli
SRR31121813	38	ecoli	SRR31121813	Poultry	Canada		Escherichia coli
SRR31121814	1914	ecoli	SRR31121814	Poultry	Canada		Escherichia coli
SRR31121815	10	ecoli	SRR31121815	Poultry	Canada		Escherichia coli
SRR31121816	355	ecoli	SRR31121816	Poultry	Canada		Escherichia coli
SRR31121817	57	ecoli	SRR31121817	Poultry	Canada		Escherichia coli
SRR31121818	4243	ecoli	SRR31121818	Poultry	Canada		Escherichia coli
SRR31121819	1914	ecoli	SRR31121819	Poultry	Canada		Escherichia coli
SRR31121820	4243	ecoli	SRR31121820	Poultry	Canada		Escherichia coli
SRR31121821	69	ecoli	SRR31121821	Poultry	Canada		Escherichia coli
SRR31121822	4243	ecoli	SRR31121822	Poultry	Canada		Escherichia coli
SRR31121823	1914	ecoli	SRR31121823	Poultry	Canada		Escherichia coli
SRR31121824	1564	ecoli	SRR31121824	Poultry	Canada		Escherichia coli
SRR31121825	1141	ecoli	SRR31121825	Poultry	Canada		Escherichia coli
SRR31121826	4243	ecoli	SRR31121826	Poultry	Canada		Escherichia coli
SRR31121827	1818	ecoli	SRR31121827	Poultry	Canada		Escherichia coli
SRR31121828	2964	ecoli	SRR31121828	Poultry	Canada		Escherichia coli
SRR31121829	162	ecoli	SRR31121829	Poultry	Canada		Escherichia coli
SRR31121830	4243	ecoli	SRR31121830	Poultry	Canada		Escherichia coli
SRR31121831	4243	ecoli	SRR31121831	Poultry	Canada		Escherichia coli
SRR31121832	43	ecoli	SRR31121832	Poultry	Canada		Escherichia coli
SRR31121833	770	ecoli	SRR31121833	Poultry	Canada		Escherichia coli
SRR31121834	-	ecoli	SRR31121834	Poultry	Canada		Escherichia coli
SRR31121835	10	ecoli	SRR31121835	Poultry	Canada		Escherichia coli
SRR31121836	10	ecoli	SRR31121836	Poultry	Canada		Escherichia coli
SRR31121837	3476	ecoli	SRR31121837	Poultry	Canada		Escherichia coli
SRR31121838	538	ecoli	SRR31121838	Poultry	Canada		Escherichia coli
SRR31121839	4243	ecoli	SRR31121839	Poultry	Canada		Escherichia coli
SRR31121840	5794	ecoli	SRR31121840	Poultry	Canada		Escherichia coli
SRR31121841	115	ecoli	SRR31121841	Poultry	Canada		Escherichia coli
SRR31121842	4243	ecoli	SRR31121842	Poultry	Canada		Escherichia coli
SRR31121843	4243	ecoli	SRR31121843	Poultry	Canada		Escherichia coli
SRR31121844	4243	ecoli	SRR31121844	Poultry	Canada		Escherichia coli
SRR31121845	302	ecoli	SRR31121845	Poultry	Canada		Escherichia coli
SRR31121849	69	ecoli	SRR31121849	Poultry	Canada		Escherichia coli
SRR31121854	4243	ecoli	SRR31121854	Poultry	Canada		Escherichia coli
SRR31121857	763	ecoli	SRR31121857	Poultry	Canada		Escherichia coli
SRR31121859	1914	ecoli	SRR31121859	Poultry	Canada		Escherichia coli
SRR31121860	115	ecoli	SRR31121860	Poultry	Canada		Escherichia coli
SRR31121861	4253	ecoli	SRR31121861	Poultry	Canada		Escherichia coli
SRR31121862	1163	ecoli	SRR31121862	Poultry	Canada		Escherichia coli
SRR31121863	117	ecoli	SRR31121863	Poultry	Canada		Escherichia coli
SRR31121864	4253	ecoli	SRR31121864	Poultry	Canada		Escherichia coli
SRR31121865	10	ecoli	SRR31121865	Poultry	Canada		Escherichia coli
SRR31121866	43	ecoli	SRR31121866	Poultry	Canada		Escherichia coli
SRR31121867	3107	ecoli	SRR31121867	Poultry	Canada		Escherichia coli
SRR31121868	4253	ecoli	SRR31121868	Poultry	Canada		Escherichia coli
SRR31121869	5424	ecoli	SRR31121869	Poultry	Canada		Escherichia coli
SRR31121870	115	ecoli	SRR31121870	Poultry	Canada		Escherichia coli
SRR31121871	770	ecoli	SRR31121871	Poultry	Canada		Escherichia coli
SRR31121872	4243	ecoli	SRR31121872	Poultry	Canada		Escherichia coli
SRR31121873	4243	ecoli	SRR31121873	Poultry	Canada		Escherichia coli
SRR31121874	5931	ecoli	SRR31121874	Poultry	Canada		Escherichia coli
SRR31121875	10	ecoli	SRR31121875	Poultry	Canada		Escherichia coli
SRR31121876	4243	ecoli	SRR31121876	Poultry	Canada		Escherichia coli
