sample_id	mlst_st	mlst_scheme	srr_accession	host_category	country	serovar	species
SRR3116201			SRR3116201	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3122692			SRR3122692	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3122693			SRR3122693	Unknown	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR3122694			SRR3122694	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3122701			SRR3122701	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3122704			SRR3122704	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR3122719			SRR3122719	Unknown	USA	Hadar	Salmonella enterica subsp. enterica serovar Hadar
SRR3122720			SRR3122720	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3122721			SRR3122721	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3122722			SRR3122722	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3122723			SRR3122723	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3122734			SRR3122734	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3122757			SRR3122757	Unknown	USA	Senftenberg	Salmonella enterica subsp. enterica serovar Senftenberg
SRR3122772			SRR3122772	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3122773			SRR3122773	Unknown	USA	Albany	Salmonella enterica subsp. enterica serovar Albany
SRR3131142			SRR3131142	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3131143			SRR3131143	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3131144			SRR3131144	Unknown	USA	Senftenberg	Salmonella enterica subsp. enterica serovar Senftenberg
SRR3131241			SRR3131241	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR3131242			SRR3131242	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3136839			SRR3136839	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR3136890			SRR3136890	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3136891			SRR3136891	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3136892			SRR3136892	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3136893			SRR3136893	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3136894			SRR3136894	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3136895			SRR3136895	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3136896			SRR3136896	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR3136897			SRR3136897	Unknown	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3136898			SRR3136898	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3143634			SRR3143634	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3143811			SRR3143811	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3146571			SRR3146571	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3146576			SRR3146576	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3146577			SRR3146577	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3146578			SRR3146578	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3146656			SRR3146656	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3146657			SRR3146657	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3146658			SRR3146658	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3146659			SRR3146659	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3146660			SRR3146660	Unknown	USA	Hadar	Salmonella enterica subsp. enterica serovar Hadar
SRR3146661			SRR3146661	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3146662			SRR3146662	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3146663			SRR3146663	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3146664			SRR3146664	Unknown	USA	Thompson (Cardiff)	Salmonella enterica
SRR3146665			SRR3146665	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR3146666			SRR3146666	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3146667			SRR3146667	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3146668			SRR3146668	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3146669			SRR3146669	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3146670			SRR3146670	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3147921			SRR3147921	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3147924			SRR3147924	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3147925			SRR3147925	Unknown	USA	Senftenberg	Salmonella enterica subsp. enterica serovar Senftenberg
SRR3147926			SRR3147926	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3147927			SRR3147927	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3147928			SRR3147928	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3147929			SRR3147929	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3147930			SRR3147930	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3147931			SRR3147931	Unknown	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3147932			SRR3147932	Unknown	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3147933			SRR3147933	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3147934			SRR3147934	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3151788			SRR3151788	Unknown	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3151789			SRR3151789	Unknown	USA	Muenchen	Salmonella enterica subsp. enterica serovar Muenchen
SRR3151790			SRR3151790	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3151792			SRR3151792	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3151793			SRR3151793	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3151794			SRR3151794	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3151795			SRR3151795	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3151796			SRR3151796	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3151797			SRR3151797	Unknown	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3151798			SRR3151798	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3151799			SRR3151799	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3151800			SRR3151800	Unknown	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR3151801			SRR3151801	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3156219			SRR3156219	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3156220			SRR3156220	Swine	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3156221			SRR3156221	Swine	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3156222			SRR3156222	Swine	USA	Liverpool	Salmonella enterica subsp. enterica serovar Liverpool
SRR3156223			SRR3156223	Cattle	USA	Uganda	Salmonella enterica subsp. enterica serovar Uganda
SRR3156224			SRR3156224	Cattle	USA	Mbandaka	Salmonella enterica subsp. enterica serovar Mbandaka
SRR3156225			SRR3156225	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3156226			SRR3156226	Turkey	USA	Muenchen	Salmonella enterica subsp. enterica serovar Muenchen
SRR3156228			SRR3156228	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3156229			SRR3156229	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3156230			SRR3156230	Cattle	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR3159931			SRR3159931	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3159932			SRR3159932	Swine	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3159933			SRR3159933	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3159934			SRR3159934	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3159935			SRR3159935	Cattle	USA	4,[5],12:i:-	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-
SRR3159936			SRR3159936	Swine	USA	Adelaide	Salmonella enterica subsp. enterica serovar Adelaide
SRR3159937			SRR3159937	Swine	USA	Johannesburg	Salmonella enterica subsp. enterica serovar Johannesburg
SRR3159938			SRR3159938	Cattle	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR3159939			SRR3159939	Swine	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR3159940			SRR3159940	Swine	USA	Ohio	Salmonella enterica subsp. enterica serovar Ohio
SRR3159942			SRR3159942	Cattle	USA	Montevideo	Salmonella enterica subsp. enterica serovar Montevideo
SRR3170064			SRR3170064	Swine	USA	Meleagridis	Salmonella enterica subsp. enterica serovar Meleagridis
SRR3170065			SRR3170065	Swine	USA	London	Salmonella enterica subsp. enterica serovar London
SRR3170066			SRR3170066	Swine	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3170067			SRR3170067	Swine	USA	Muenchen	Salmonella enterica subsp. enterica serovar Muenchen
SRR3170068			SRR3170068	Cattle	USA	Montevideo	Salmonella enterica subsp. enterica serovar Montevideo
SRR3170069			SRR3170069	Swine	USA	Uganda	Salmonella enterica subsp. enterica serovar Uganda
SRR3170070			SRR3170070	Cattle	USA	6,7:e,h:-	Salmonella enterica subsp. enterica
SRR3170071			SRR3170071	Cattle	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3170072			SRR3170072	Poultry	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3170073			SRR3170073	Cattle	USA	Meleagridis	Salmonella enterica subsp. enterica serovar Meleagridis
SRR3173523			SRR3173523	Unknown	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3173524			SRR3173524	Unknown	USA	Montevideo	Salmonella enterica subsp. enterica serovar Montevideo
SRR3173525			SRR3173525	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173526			SRR3173526	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173527			SRR3173527	Unknown	USA	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR3173528			SRR3173528	Unknown	USA	Dublin	Salmonella enterica subsp. enterica serovar Dublin
SRR3173538			SRR3173538	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173539			SRR3173539	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173540			SRR3173540	Unknown	USA	Albany	Salmonella enterica subsp. enterica serovar Albany
SRR3173541			SRR3173541	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173550			SRR3173550	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173551			SRR3173551	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173552			SRR3173552	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173553			SRR3173553	Unknown	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3173554			SRR3173554	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3173555			SRR3173555	Unknown	USA	Muenster	Salmonella enterica subsp. enterica serovar Muenster
SRR3173556			SRR3173556	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3173557			SRR3173557	Unknown	USA	Mbandaka	Salmonella enterica subsp. enterica serovar Mbandaka
SRR3173558			SRR3173558	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3173559			SRR3173559	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173560			SRR3173560	Unknown	USA	Albany	Salmonella enterica subsp. enterica serovar Albany
SRR3173561			SRR3173561	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173562			SRR3173562	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3173563			SRR3173563	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173564			SRR3173564	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173565			SRR3173565	Unknown	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3173683			SRR3173683	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173684			SRR3173684	Unknown	USA	Berta	Salmonella enterica subsp. enterica serovar Berta
SRR3173685			SRR3173685	Unknown	USA	Worthington	Salmonella enterica subsp. enterica serovar Worthington
SRR3173686			SRR3173686	Unknown	USA	Hadar	Salmonella enterica subsp. enterica serovar Hadar
SRR3173687			SRR3173687	Unknown	USA	4,12:d:-	Salmonella enterica subsp. enterica serovar 4,12:d:-
SRR3173688			SRR3173688	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173690			SRR3173690	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173691			SRR3173691	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3173692			SRR3173692	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3173693			SRR3173693	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3173696			SRR3173696	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3173697			SRR3173697	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173698			SRR3173698	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173699			SRR3173699	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173700			SRR3173700	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173701			SRR3173701	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173702			SRR3173702	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173703			SRR3173703	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3173704			SRR3173704	Unknown	USA	Ohio	Salmonella enterica subsp. enterica serovar Ohio
SRR3173705			SRR3173705	Unknown	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3182542			SRR3182542	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182543			SRR3182543	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182544			SRR3182544	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3182545			SRR3182545	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182546			SRR3182546	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182547			SRR3182547	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182548			SRR3182548	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3182549			SRR3182549	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182550			SRR3182550	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182551			SRR3182551	Unknown	USA	Senftenberg	Salmonella enterica subsp. enterica serovar Senftenberg
SRR3182553			SRR3182553	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182554			SRR3182554	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3182555			SRR3182555	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3182556			SRR3182556	Unknown	USA	4,[5],12:r:-	Salmonella enterica subsp. enterica serovar 4,[5],12:r:-
SRR3182722			SRR3182722	Swine	USA	Johannesburg	Salmonella enterica subsp. enterica serovar Johannesburg
SRR3184069			SRR3184069	Swine	USA	Eko	Salmonella enterica subsp. enterica serovar Eko
SRR3184071			SRR3184071	Swine	USA	Montevideo	Salmonella enterica subsp. enterica serovar Montevideo
SRR3184072			SRR3184072	Swine	USA	London	Salmonella enterica subsp. enterica serovar London
SRR3184073			SRR3184073	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3184074			SRR3184074	Cattle	USA	Brandenburg	Salmonella enterica subsp. enterica serovar Brandenburg
SRR3184075			SRR3184075	Swine	USA	Muenchen	Salmonella enterica subsp. enterica serovar Muenchen
SRR3184076			SRR3184076	Swine	USA	London	Salmonella enterica subsp. enterica serovar London
SRR3184077			SRR3184077	Swine	USA	Senftenberg	Salmonella enterica subsp. enterica serovar Senftenberg
SRR3184078			SRR3184078	Poultry	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3184079			SRR3184079	Swine	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3184115			SRR3184115	Cattle	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3184117			SRR3184117	Poultry	USA	4,[5],12:i:-	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-
SRR3184118			SRR3184118	Cattle	USA	Meleagridis	Salmonella enterica subsp. enterica serovar Meleagridis
SRR3184120			SRR3184120	Swine	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3184121			SRR3184121	Poultry	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3184122			SRR3184122	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3184155			SRR3184155	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184156			SRR3184156	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3184157			SRR3184157	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3184158			SRR3184158	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184159			SRR3184159	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184160			SRR3184160	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3184161			SRR3184161	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3184162			SRR3184162	Unknown	USA	Newport	Salmonella enterica subsp. enterica serovar Newport
SRR3184163			SRR3184163	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3184164			SRR3184164	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3184165			SRR3184165	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3184166			SRR3184166	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3184167			SRR3184167	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3184168			SRR3184168	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184169			SRR3184169	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184183			SRR3184183	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3184184			SRR3184184	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184185			SRR3184185	Unknown	USA	Hadar	Salmonella enterica subsp. enterica serovar Hadar
SRR3184186			SRR3184186	Unknown	USA	Albany	Salmonella enterica subsp. enterica serovar Albany
SRR3184187			SRR3184187	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3184188			SRR3184188	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184189			SRR3184189	Unknown	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3184191			SRR3184191	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184192			SRR3184192	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184193			SRR3184193	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3184194			SRR3184194	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184195			SRR3184195	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184196			SRR3184196	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3184197			SRR3184197	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3184277			SRR3184277	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3184278			SRR3184278	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3184324			SRR3184324	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3184325			SRR3184325	Cattle	USA	Oranienburg	Salmonella enterica subsp. enterica serovar Oranienburg
SRR3184326			SRR3184326	Poultry	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR3184347			SRR3184347	Poultry	USA	Enteritidis	Salmonella enterica subsp. enterica serovar Enteritidis
SRR3184348			SRR3184348	Poultry	USA	Infantis	Salmonella enterica subsp. enterica serovar Infantis
SRR3184349			SRR3184349	Swine	USA	Derby	Salmonella enterica subsp. enterica serovar Derby
SRR3184350			SRR3184350	Swine	USA	4,[5],12:i:-	Salmonella enterica subsp. enterica serovar 4,[5],12:i:-
SRR3184351			SRR3184351	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3184352			SRR3184352	Poultry	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3184353			SRR3184353	Turkey	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR3185036			SRR3185036	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3185037			SRR3185037	Unknown	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR3185038			SRR3185038	Unknown	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR3185039			SRR3185039	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3185044			SRR3185044	Unknown	USA	18:z4,z23:-	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-
SRR3185045			SRR3185045	Unknown	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3185046			SRR3185046	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3185048			SRR3185048	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3185049			SRR3185049	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3185050			SRR3185050	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3185051			SRR3185051	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3185052			SRR3185052	Unknown	USA	Heidelberg	Salmonella enterica subsp. enterica serovar Heidelberg
SRR3185053			SRR3185053	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3185054			SRR3185054	Unknown	USA	Typhimurium var. 5-	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-
SRR3185055			SRR3185055	Unknown	USA	Agona	Salmonella enterica subsp. enterica serovar Agona
SRR3185056			SRR3185056	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
SRR3185089			SRR3185089	Unknown	USA	Schwarzengrund	Salmonella enterica subsp. enterica serovar Schwarzengrund
SRR3187150			SRR3187150	Swine	USA	Worthington	Salmonella enterica subsp. enterica serovar Worthington
SRR3187241			SRR3187241	Swine	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3187242			SRR3187242	Poultry	USA	Typhimurium	Salmonella enterica subsp. enterica serovar Typhimurium
SRR3187243			SRR3187243	Swine	USA	Muenchen	Salmonella enterica subsp. enterica serovar Muenchen
SRR3187244			SRR3187244	Swine	USA	Ohio	Salmonella enterica subsp. enterica serovar Ohio
SRR3187245			SRR3187245	Swine	USA	Anatum	Salmonella enterica subsp. enterica serovar Anatum
SRR3187246			SRR3187246	Swine	USA	Reading	Salmonella enterica subsp. enterica serovar Reading
SRR3187247			SRR3187247	Swine	USA	Kentucky	Salmonella enterica subsp. enterica serovar Kentucky
SRR3187248			SRR3187248	Swine	USA	Eko	Salmonella enterica subsp. enterica serovar Eko
SRR3187249			SRR3187249	Poultry	USA	4,[5],12:d:-	Salmonella enterica subsp. enterica
SRR3188160			SRR3188160	Unknown	USA	Saintpaul	Salmonella enterica subsp. enterica serovar Saintpaul
